AIM-120,0,0,4
AIM-120,0,0,4
AIM-120,0,0,4
AIM-120,0,0,4
AIM-120,0,0,4
AIM-120,0,0,4
AIM-120,0,0,4
AIM-120,0,0,4
AIM-120,0,0,4
